word,rating
велита,0.0
веселие,0.5
палец,0.0
свихнуться,0.0
колет,0.0
прозрачный,0.0
кидаться,0.0
интересно,0.0
взор,0.0
ошиваться,0.0
липа,-0.6666666666666666
выставить,0.0
показ,0.0
убеждённый,0.0
шиворот,0.0
трудный,-0.6666666666666666
беспрерывно,0.0
халат,0.0
поворот,0.0
напрочь,-2.0
князь,0.0
егор,0.0
поверьте,0.0
окунуть,0.0
романтик,0.444444444444444
умишко,0.0
собачка,0.0
безголовый,-0.6666666666666666
стенд,0.0
поглощать,-0.166666666666667
выпустить,0.0
кудри,0.0
средь,0.0
правильный,1.0
завопить,0.0
сунуть,0.0
затушить,0.0
подвыпить,0.0
частый,0.0
привыкнуть,1.0
заходить,0.0
кузов,0.0
озорник,0.0
сумрачный,0.0
служба,0.0
мост,0.0
прогулка,0.3333333333333333
фосфорный,0.0
женщина,0.0
сохранить,0.0
торговать,-0.5
слепо,0.0
дьявольский,-1.5
пусть,0.0
истерика,-1.3333333333333333
лишний,-0.2
отрезать,-0.666666666666667
путём,0.0
уйти,0.0
заснутить,0.0
пугать,-1.0
разбитый,0.0
революция,-0.25
выбрать,0.0
згубить,0.0
стремление,0.0
сходство,0.0
охотник,0.3
палач,-0.5714285714285714
рука,0.0
штаны,0.0
серц,0.0
чахнуть,-2.0
сообщник,-2.0
млада,0.0
ус,0.0
старец,0.0
премия,0.0
поплыть,0.0
трава,0.0
тотчас,0.0
озлобить,0.0
чистый,0.6666666666666666
набрать,0.0
надежда,1.0
реветь,0.0
размокнуть,0.0
выпад,0.0
музыка,0.0
настоящий,0.0
ум,0.0
доверить,0.0
связать,0.0
братец,0.0
стесняться,0.0
чума,-2.0
двадцать,0.0
череп,0.0
прекращать,0.0
ревизор,0.0
царство,0.0
водка,-0.5
преграда,-2.0
предгорие,0.0
понт,-0.8333333333333334
запас,0.0
пешка,-1.0
ящик,0.0
терпимо,0.0
ложь,-2.0
опытный,0.5
выжать,0.0
восток,0.0
пируэт,0.0
летопись,0.0
взрыв,-0.5
причалить,0.0
рассмешить,0.6666666666666666
проза,0.0
дышать,-0.3333333333333333
шутить,0.6666666666666666
хаос,-0.6666666666666666
жоржет,0.0
дотла,0.0
пальто,0.0
рыжий,0.0
темза,0.0
дама,0.0
арбузный,0.0
мёд,0.0
сжалиться,0.0
зеркало,0.0
обновушко,0.0
пташка,0.0
делать,0.0
ждать,0.0
финал,0.0
уходить,0.0
дрогнуть,0.0
пидорас,0.0
желание,0.0
оступиться,-2.0
беззвёздный,0.0
цветочек,0.0
обслужить,0.0
прекрасно,1.33333333333333
одобрение,0.666666666666667
смешить,0.0
отцепиться,0.0
вниз,0.0
итог,0.0
петлить,0.0
сыр,0.0
тугой,-0.6666666666666666
тысяча,0.0
базар,-1.0
нынче,0.0
розбит,0.0
вымереть,-2.0
темница,0.0
поболтать,0.0
назвать,0.0
покупатель,0.0
проучить,0.0
босиком,0.0
народ,0.0
вправе,0.0
жечь,-0.1666666666666666
кровь,-1.5
болтать,0.0
отправиться,0.0
контрданс,0.0
появление,0.0
река,0.0
накопить,0.0
башня,-0.3333333333333333
окружать,0.0
стекло,0.0
пропасть,0.0
непохожий,0.0
генрих,0.0
доказать,0.0
усиливать,-0.333333333333333
сорвать,0.0
общение,0.0
посмертно,0.0
любить,1.0
вечер,0.0
служить,-0.3333333333333333
разрушить,-2.0
купить,0.0
гудвино,0.0
раздаваться,-0.25
неясный,-0.3333333333333333
сумасшедший,-1.0
корова,0.0
абордаж,0.0
наполнить,0.0
гулянка,0.0
невидимка,0.0
рядышком,0.0
гранитный,0.0
попрощаться,0.0
пропеть,0.0
простудить,0.0
отказать,-2.0
вглубь,0.0
лавка,0.0
музыкант,0.0
слепнуть,-2.0
неведомый,-0.3333333333333333
бесхитростный,0.0
перебраться,0.0
пошутить,0.333333333333333
башка,-0.6666666666666666
ох,0.0
английский,0.0
чернила,0.0
мария,0.0
распахнуть,0.0
гранит,0.0
подменить,0.0
реальный,0.375
развеять,0.0
красться,0.0
сдуру,0.0
заблудиться,-0.3333333333333333
заворожить,0.0
хой,0.0
хотеться,0.0
водить,0.3333333333333333
уксус,0.0
час,0.0
шея,0.0
богатство,0.6
коварный,-1.0
импровизировать,0.0
создать,0.0
подфартить,2.0
отрок,0.0
пробить,0.0
перевестись,0.0
рак,-0.3333333333333333
салага,-2.0
содом,-1.66666666666667
дань,0.0
съедать,0.0
чушь,-1.25
приличный,0.75
целовать,-0.3333333333333333
серо,0.0
оттого,0.0
спросить,0.0
борзея,0.0
истекать,-0.4
опереться,0.0
вознестись,0.0
отомстить,-2.0
разноситься,0.0
представляться,0.0
заткнуть,0.0
сей,0.0
парнишка,0.0
рот,0.0
маленький,0.3333333333333333
обмануть,-2.0
вымазаться,-2.0
чрево,0.0
незримый,0.0
распутный,-2.0
пиратский,-1.0
несколько,0.0
имя,0.0
слегка,0.0
восхищать,1.3333333333333333
отпеть,0.0
землянка,0.0
лиш,0.0
шаг,0.0
флот,0.0
погубить,-1.33333333333333
твердить,0.0
грабёж,0.0
список,0.0
твориться,-0.3333333333333333
вдохновение,0.6666666666666666
праотец,0.0
иссякнуть,0.0
скрипка,0.0
мученик,0.666666666666667
минута,0.0
нажраться,-2.0
раздумье,0.0
поставить,0.0
свалиться,0.0
работа,0.0
трубка,0.0
господь,0.0
древлянин,0.0
почёт,0.0
отражение,0.0
тяжёлый,0.0
править,-0.6666666666666666
воевать,-0.3333333333333333
дождливый,0.0
узнать,0.0
шуметь,0.0
прекрасный,1.25
мразь,-1.6666666666666667
стыдливый,-0.666666666666667
огород,0.0
хреновый,-1.0
сразу,0.0
испанец,0.0
надеть,0.0
долго,0.0
поглотить,0.0
надобный,0.0
шокировать,-1.3333333333333333
восхищаться,-0.3333333333333333
сука,-2.0
гладкий,-0.2
реальность,0.0
глаз,0.0
доярка,0.0
клубиться,0.0
холщовый,0.0
полюбить,2.0
таверна,0.0
зло,-0.6666666666666666
бородка,0.0
наивный,-1.0
коль,0.0
одеяние,0.0
юный,0.0
приходиться,0.0
умный,1.0
спорить,-0.3333333333333333
прежний,0.0
элита,0.3333333333333333
красавица,1.6666666666666667
невкусный,-1.0
засмеяться,0.0
сапог,0.0
усмешка,0.0
виться,0.0
трезвонить,-1.3333333333333333
значит,0.0
одолеть,0.0
бритва,0.0
лукаво,0.0
здравствуйте,0.0
лишь,0.0
суметь,0.333333333333333
горбун,0.0
сова,0.0
убитый,-2.0
обесчестить,-2.0
занять,0.0
свежий,0.0
выбежать,0.0
запись,0.0
саша,0.0
сигарета,0.0
сценический,0.0
судить,-0.6
пахнуть,0.0
познакомиться,0.0
десятый,0.0
зарасти,0.0
встречать,0.1666666666666666
затхлый,-2.0
сидеть,-0.3333333333333333
небо,0.0
французский,0.0
начать,0.0
детка,0.3333333333333333
голубь,0.0
скверик,0.0
допустить,0.0
чернота,0.0
гневаться,0.0
бурлить,0.0
готовый,0.0
оживить,2.0
мй,0.0
стол,0.0
подложить,0.0
морской,0.0
морда,-1.2857142857142858
сплетня,0.0
пропускать,0.0
бессонный,-2.0
огромный,0.0
сразить,-1.6666666666666667
грозно,0.0
винить,0.0
сопливый,-2.0
вчерашний,0.0
секрет,0.0
звать,0.0
попить,0.0
стерва,-2.0
завраться,-2.0
ввести,0.0
звенеть,0.0
подумать,0.0
исчезать,0.0
запад,-0.2
полезть,-0.25
помиловать,0.2
любоваться,1.2
наряд,0.0
суфлёр,0.0
надгробный,0.0
красть,-1.1666666666666667
отлить,0.0
моряк,0.0
постель,0.0
хлестать,0.0
ненастье,-2.0
деваться,0.0
вампир,-0.6666666666666666
барахло,-1.0
совершенно,0.0
ошибка,-0.6666666666666666
сцена,0.0
губерния,0.0
преследовать,-0.2
грясти,0.0
проводить,-0.25
четвёртый,0.0
киоск,-0.2
заклятый,-2.0
скоморох,0.0
волос,0.0
ржаветь,0.0
стоить,0.0
повстречать,0.0
бревно,0.0
хулиганьё,0.0
неплохо,0.666666666666667
взыскать,0.0
вонзиться,0.0
проделать,0.0
вещь,0.0
пузатый,-1.0
вдыхать,0.0
дважды,0.0
оглядеть,0.0
сварить,0.0
ухо,0.0
дикий,-0.6
холодное,0.0
умерший,0.0
скорый,0.0
вовсе,0.0
нежный,1.0
обмануться,-2.0
прищепка,0.0
горло,0.0
резвиться,0.0
казимир,0.0
вскоре,0.0
близиться,0.0
повеселиться,0.166666666666667
идея,0.0
царить,-0.1666666666666666
спина,0.0
напиться,0.0
прапор,0.0
граммофон,0.0
маскарад,0.0
пускаться,0.0
непонятно,-1.0
нормальный,0.6666666666666666
спасибо,0.6
безрадостный,-1.33333333333333
отродясь,0.0
сплясать,0.0
тварь,-1.6666666666666667
всадник,0.0
божественный,1.0
сроду,0.0
долой,0.0
куст,0.0
надломиться,0.0
труд,0.1428571428571428
толпа,0.0
умолять,-0.3333333333333333
капитал,0.0
водица,0.0
сыскать,0.0
древний,0.0
доиграть,0.0
покойник,0.0
поднять,0.0
неуловимый,-0.3333333333333333
согреть,0.0
колдунья,-1.0
гоморра,0.0
проливать,0.0
неожиданный,0.5
смастерить,0.0
душевнобольной,0.0
слюна,0.0
темно,0.0
столетие,0.0
изменить,-1.3333333333333333
озеро,0.0
эхо,0.0
серый,-1.0
сырой,-0.6666666666666666
лопатка,0.0
сон,0.0
рост,0.0
новоселье,0.0
златой,0.0
недавно,0.0
пустеть,0.0
пресечь,-2.0
вместе,0.0
молиться,0.3333333333333333
заплатить,-0.5
столб,0.0
опускаться,0.0
мудрый,1.0
факт,0.0
храниться,0.0
роль,0.0
ощутить,0.0
утеха,2.0
пли,0.0
несъедобный,-0.5
рано,0.0
точка,0.0
трактир,0.0
инструментальный,0.0
отпустить,0.0
дядя,0.0
перепить,-2.0
ломаться,-0.6
горгон,0.0
страшно,0.0
вездесущий,0.0
заснуть,0.0
край,0.0
возможно,0.0
расправа,-2.0
двое,0.0
знойный,0.0
бесконечный,-0.25
буржуй,-0.8888888888888888
кусок,0.0
ставень,0.0
подвесить,0.0
храбрый,1.0
лампа,0.0
страстно,0.0
лесть,-2.0
кучка,-0.75
трепать,0.0
скалить,0.0
крестьянский,0.0
лезвие,0.0
уволочь,0.0
акробат,0.0
синий,0.0
прыть,0.0
заметаться,-1.3333333333333333
спасти,0.0
усесться,0.0
одинокий,-0.2
чужой,-1.3333333333333333
обратить,0.0
призрачный,0.0
анекдот,0.0
шалость,0.0
скушать,0.0
менять,0.0
одиночество,-1.1
разбирать,0.0
старичок,0.0
вложить,0.0
равно,0.0
чаща,0.0
мрамор,0.0
кров,0.0
седой,0.0
цель,0.0
посылать,-0.25
общаться,0.0
ярость,-1.0
злой,-1.1666666666666667
передавать,-0.3333333333333333
болотный,0.0
наступить,0.0
полярник,0.0
солдатик,-0.6666666666666666
рассказать,0.0
драгоценный,0.0
видно,0.0
музей,0.0
полный,0.0
невинно,-0.333333333333333
мощный,1.0
утром,0.0
окаянный,0.0
помчаться,0.0
истечь,0.0
записка,0.0
удаться,2.0
халява,0.666666666666667
простыть,0.0
ублюдок,-1.8333333333333333
удушье,-2.0
греметь,-0.5
родный,0.0
стекать,0.0
раненый,-0.5
проясниться,0.0
друг,2.0
выплыть,0.0
свободный,0.3333333333333333
избавляться,-0.666666666666667
откуда,0.0
жест,0.0
забытый,0.0
внешний,0.0
заколотить,0.0
мчаться,0.0
бездна,-0.888888888888889
замертво,0.0
банда,-0.75
постичь,2.0
влечь,0.0
мимо,0.0
разлететься,0.0
здравый,0.75
пропеллер,0.0
отстать,0.0
хаотично,0.0
поразмять,0.0
теплиться,0.0
горячий,0.0
конура,0.0
отметка,0.0
желудок,0.0
милый,1.2
вступление,0.0
тесно,0.0
проткнуть,0.0
приютить,0.0
мечта,0.0
лелеять,0.3333333333333333
сохнуть,0.0
воля,0.2
обрызгать,0.0
рожа,-1.25
конюх,0.0
доверять,0.25
мяч,0.0
вылезать,0.0
никчёмный,0.0
червониха,0.0
дорогой,0.0
наблюдать,0.0
тратить,0.0
осень,0.0
волков,0.0
маленькая,0.0
проведать,0.0
впрямь,0.0
угодить,0.6666666666666666
полно,0.0
сударыня,0.0
возможный,0.0
паршивый,-1.33333333333333
охотиться,0.0
лёгкий,0.0
зов,0.0
падать,-0.6666666666666666
выпивка,0.0
пройтись,0.0
преданно,0.0
сжимать,0.0
надлежать,0.0
паутина,-0.222222222222222
признак,0.0
речь,0.0
заклинать,0.0
жаль,0.0
кладбище,-1.22222222222222
скрываться,-0.2
кобыла,0.0
поддать,-1.3333333333333333
злобно,0.0
корчиться,0.0
наточить,0.0
волчок,0.0
приняться,0.0
принимать,0.0
залётный,0.0
досада,-0.6666666666666666
создание,0.0
спокойный,0.3333333333333333
паренёк,0.0
тюрьма,-0.25
выть,0.0
гипнотизёр,0.0
пить,0.0
заслужить,2.0
неземной,0.25
кубарем,0.0
вдвоём,0.0
собачий,0.0
подобрать,0.0
убеждаться,0.0
натворить,-2.0
гостить,0.0
монолог,0.0
утратить,0.0
пощадить,0.0
обходить,-0.6666666666666666
газета,0.0
удивлённый,0.0
состарить,0.0
недоесть,0.0
повиснуть,0.0
запрет,0.3333333333333333
судьба,0.6
фигня,-0.8
уставать,-0.25
зайти,0.0
жалобно,0.0
дневный,0.0
хэй,0.0
скромный,0.6666666666666666
прочный,2.0
внимание,0.1666666666666666
арбалет,0.0
пересохнуть,-2.0
печка,0.0
кинуться,0.0
вусмерть,0.0
стаж,0.0
выжить,0.0
струна,0.0
разгон,0.0
качать,0.0
песнопение,0.0
пришить,0.0
языческий,-0.1666666666666666
особняк,0.0
склеп,0.0
замёрзнуть,0.0
облевать,0.0
неслыханный,0.0
бессмертный,0.5
перевернуться,0.0
наплясаться,0.0
алеш,0.0
осточертеть,-2.0
возле,0.0
дверь,0.0
поднести,0.0
повсюду,0.0
смотреть,0.0
смесь,0.0
шутовской,-0.5
чёртов,0.0
табачный,-0.75
зрачок,0.0
безбрежный,0.5
ржать,0.0
испарина,0.0
священник,0.3333333333333333
подбросить,0.0
карман,0.0
плач,0.0
хвiст,0.0
мрак,-1.0
страна,0.0
предательски,0.0
новичок,0.0
таков,0.0
боль,-1.0
сослан,0.0
положить,0.0
пускай,0.0
сдохнуть,-1.75
шок,-0.8333333333333334
наступать,0.0
вечером,0.0
френч,0.0
вода,0.0
контроль,0.0
разговор,0.0
глупец,-1.0
призрак,-1.0
бред,-2.0
блеск,0.6666666666666666
хороший,0.8
дуб,0.0
mtv,0.0
рассказчик,0.0
вечерок,0.0
колесо,0.0
головорез,-1.6666666666666667
безумно,0.0
верёвка,0.0
христианин,0.0
голый,0.0
сладкий,0.5
означать,0.0
баран,-0.3333333333333333
кузен,0.0
нужный,0.2
ах,0.0
развлекаться,0.0
тихий,0.0
указать,0.0
азартный,0.0
разница,0.0
подцепить,0.0
свергнуть,-2.0
гамак,0.0
вячеслав,0.0
молчать,0.0
открывать,0.0
молодёжь,0.0
билет,0.0
чан,0.0
зверь,-1.0
мажор,-1.1666666666666667
рухнуть,-0.75
сидя,0.0
заслуга,0.0
забросить,0.0
гульба,0.0
презирать,-1.3333333333333333
лужа,0.0
пол,0.0
манить,0.0
оживлять,2.0
оглохнуть,-2.0
жуткий,-1.0
декаданс,0.0
скверный,-1.3333333333333333
возвращаться,0.0
xi,0.0
право,0.0
вааааааааау,0.0
одурманить,-2.0
вдохновитель,0.3333333333333333
скитаться,0.0
рвать,0.0
проваляться,-2.0
колба,0.0
дурнеть,-2.0
балбес,-1.3333333333333333
ливень,0.0
сюжет,0.0
богач,-0.6666666666666666
залезть,0.0
произведение,0.0
утопить,0.0
сталь,0.0
утренний,0.0
разбудить,1.0
наутро,0.0
поедом,0.0
плеть,0.0
противиться,0.0
долина,0.0
ради,0.0
замуж,0.25
отвечать,0.0
мужик,0.2
ваш,0.0
купаться,0.0
изучать,0.0
сель,0.0
стыд,-2.0
врать,-1.0
жила,-0.5
зареять,0.0
топь,-2.0
любопытный,0.0
оставить,0.0
браво,0.0
артист,0.0
против,0.0
пробудиться,0.0
вечно,0.0
похожий,0.0
повелительница,0.0
лысый,-2.0
мера,0.0
осёл,0.0
клоп,0.0
выпивать,-0.6
прохожий,0.0
трое,0.0
некто,0.0
оно,0.0
картина,0.0
немало,0.0
пистолет,0.0
томление,0.25
наземь,0.0
издать,0.0
щипать,0.0
неужели,0.0
прочь,0.0
отправлять,0.0
ребро,0.0
глянуть,-0.2
лондон,0.0
безобразный,-1.5
учить,0.0
отпечаток,0.0
появиться,0.0
кувшинка,0.0
довестись,0.0
порыв,0.0
мелочный,-1.5
головушка,0.0
наполнять,0.333333333333333
скрывать,0.0
провести,0.0
случайно,0.0
видный,0.0
позёр,0.0
обитель,0.0
соловей,0.0
раскат,0.0
выбраться,0.0
месяц,0.0
запутать,-2.0
гнать,-1.0
наверно,0.0
уметь,0.25
туфля,0.0
ёлка,0.0
помочь,2.0
телевизор,0.0
предел,0.0
умереть,0.0
макушка,0.0
экскаватор,0.0
открыться,0.0
пиявка,0.0
сосед,0.1666666666666666
унывать,-0.3333333333333333
будить,0.0
псковский,0.0
делить,0.0
уверенный,0.666666666666667
удел,0.0
благодарный,2.0
калечить,-1.3333333333333333
обращение,0.0
недовольство,-1.0
дагон,0.0
сходить,0.0
шпана,-1.3333333333333333
плести,0.0
копить,0.0
политься,0.0
заорать,-2.0
королевский,0.0
затачивать,0.0
змея,0.0
опустить,0.0
плут,-2.0
британский,-0.25
незакрытый,0.0
тяжкий,0.2
прихрамывать,0.0
сегодня,0.0
объятие,0.0
волшебный,1.6666666666666667
rnb,0.0
обряд,0.0
встреча,0.3333333333333333
уснуть,0.0
яйцо,0.0
дневник,0.0
страсть,0.0
интерес,0.0
владыка,0.8333333333333334
отняться,0.0
удобство,0.3333333333333333
питать,0.0
кидать,-0.25
последний,0.0
кнут,0.0
навек,0.0
выныривать,0.0
демьян,0.0
обгрызать,0.0
садист,-1.6666666666666667
дракон,0.0
больно,0.0
искра,0.0
поверженный,0.0
легш,0.0
откроить,0.0
улыбнуться,2.0
уцепиться,0.0
задира,-2.0
вырезать,0.0
терять,-0.25
непристойный,-2.0
ослепить,-0.6666666666666666
раб,-0.75
громить,0.0
концовка,0.0
читатель,0.0
довести,0.0
вешать,-0.6666666666666666
чердак,0.0
клизма,0.0
арамис,0.0
сын,-0.666666666666667
кричать,0.0
тусклый,-0.333333333333333
шитый,0.0
пикантный,0.0
находиться,0.0
суеверный,-2.0
борода,0.0
мысль,0.0
невиданный,-0.3333333333333333
представиться,0.0
могучий,0.1666666666666666
славный,2.0
усатый,0.0
крепки,0.0
внутри,0.3333333333333333
хоронить,-0.6666666666666666
озираться,0.0
страждущий,0.0
рыскать,0.0
толком,0.0
земля,0.0
глушь,-0.75
разный,0.3333333333333333
хватать,0.0
хотя,0.0
средство,0.0
мелодия,0.0
крошка,0.3333333333333333
наделить,0.0
кукла,-0.6666666666666666
рубашка,0.0
картошка,0.0
расстроить,-2.0
состояние,0.0
заявить,0.0
несчастие,-1.66666666666667
посмотреть,0.0
остров,0.0
заклинание,0.0
увлечь,0.0
кончиться,0.0
вмивався,0.0
посметь,0.0
начаться,0.0
чепуха,-1.25
слепой,-0.3333333333333333
колода,0.0
телик,0.0
необычный,0.0
робкий,-2.0
таинственный,0.0
довольный,0.6666666666666666
небесный,0.3333333333333333
босой,0.0
важный,0.6666666666666666
разрывать,0.0
изгой,-1.0
обсуждать,0.0
садовод,0.0
олоф,0.0
дружина,0.0
вскрыть,0.0
громила,0.0
мячик,0.0
направлять,0.0
окно,-0.6666666666666666
контракт,0.0
целебный,2.0
мешать,-0.6666666666666666
восковой,0.0
карл,0.0
уносить,0.0
приглашение,0.333333333333333
хлев,0.0
инквизитор,0.0
подкармливать,0.0
сено,0.0
бледный,-0.3333333333333333
хворост,0.0
граница,0.0
мат,-1.0
серёжка,0.0
проклинать,-1.3333333333333333
зажарить,0.0
мерцание,0.0
кукольный,0.0
гриб,0.0
поиграть,0.0
собрать,0.0
предсмертный,-0.666666666666667
дебош,-1.0
дровосек,0.0
просыпаться,0.0
вд,0.0
сердито,0.0
претить,0.0
аккуратно,0.0
отец,0.0
норовить,-0.6666666666666666
скинуть,0.0
магический,0.0
встретить,0.0
непонятный,-0.3333333333333333
заулыбаться,0.0
характер,0.0
сметь,0.0
отличный,0.6666666666666666
мрачный,-0.6666666666666666
слуга,-0.5
доминанта,0.0
кость,0.0
ослиный,0.0
выходной,0.0
порочить,0.0
заговор,-0.75
плен,-1.33333333333333
лик,0.0
выползать,0.0
пойти,0.0
вне,0.0
грешный,-1.0
виновник,-0.8
научиться,0.0
половина,0.0
бочка,0.0
приятель,0.0
пение,0.0
скрыться,0.0
безжизненный,-0.5
внезапно,0.0
соседка,0.0
прикосновение,0.0
покорить,0.0
глупость,-1.0
алонс,0.0
возлюбить,1.0
наказание,-0.6666666666666666
подвластный,0.0
лавина,-1.0
сити,0.0
представать,0.0
дедушка,0.0
свадьба,0.0
главное,0.0
сзади,0.0
следом,0.0
цыганка,0.0
молоко,0.0
влезть,0.0
погибнуть,-2.0
пустяк,0.0
турба,0.0
челюсть,0.0
пробудить,2.0
печь,0.0
логово,0.0
драться,-0.5
подкрасться,0.0
впервые,0.0
отвернуться,0.0
вкатиться,0.0
зря,-2.0
драка,-0.6666666666666666
бесстыжий,0.0
маэстро,0.0
ринуться,0.0
рояль,0.0
убегать,-0.25
навеки,0.0
низложить,-2.0
мистика,0.0
вдвойне,-0.3333333333333333
настойка,0.0
обратно,0.0
хвойный,0.0
блеснуть,0.0
искусство,0.666666666666667
съесть,0.0
приглашать,0.0
цыпочки,0.0
болван,-2.0
волноваться,-0.2
хищник,-1.0
возненавидеть,-0.6666666666666666
отнести,0.0
дверной,0.0
хулиган,-1.0
окупать,0.0
унять,0.0
вздрогнуть,0.0
прислать,0.0
прибрать,0.0
необузданный,-0.25
скупец,-2.0
течь,0.0
грязный,-1.0
сюда,0.0
хвост,0.0
разгуливать,0.0
пудинг,0.0
отстоять,0.0
истоптать,0.0
пожелать,0.0
сводка,0.0
ярко,0.0
козлиный,-2.0
дохнуть,-1.3333333333333333
спрятать,-0.666666666666667
изнемогать,-2.0
молчание,0.0
козёлка,0.0
хрустальный,0.0
дождаться,0.0
обещать,0.0
встречаться,0.0
время,0.0
немой,-0.1111111111111111
настроение,0.0
крыльцо,0.0
местный,0.3333333333333333
воск,0.0
село,0.0
напротив,0.0
слишком,-0.25
вкус,0.0
зала,0.0
изысканный,2.0
подбираться,0.0
завтра,0.0
разлить,0.0
тире,0.0
умело,0.0
попытка,-0.3333333333333333
песня,0.0
проиграть,0.0
оборваться,0.0
творец,0.0
послушать,0.0
объять,0.0
дежурить,0.0
проходной,0.0
детство,0.0
переводить,0.0
сожрать,0.0
способный,0.0
муж,0.3333333333333333
гробовой,-0.333333333333333
ловетта,0.0
грызть,0.0
поспешить,0.0
убийца,-1.5
пьяный,-0.3333333333333333
ненавистный,-2.0
покой,0.5
ядро,0.333333333333333
